sexo,educacao,estado_civil,idade,vl_fatura,inadimplente
1,1,1,47,157758.0,0
1,2,1,45,2114.0,0
1,3,2,39,48828.0,1
1,2,1,32,19445.0,1
1,2,1,44,55263.0,0
1,1,2,26,-1108.0,0
1,2,1,27,0.0,0
1,3,1,35,23600.0,0
1,1,2,34,0.0,0
1,2,2,38,97574.0,0
1,2,1,48,17733.0,0
1,3,1,46,1100.0,0
1,1,2,37,22577.0,0
1,2,1,32,17634.0,0
1,2,1,41,15950.0,0
1,2,2,32,75757.0,1
1,3,2,43,20395.0,0
1,3,1,41,27655.0,0
1,2,2,36,210897.0,0
1,3,1,44,15494.0,1
1,2,2,30,0.0,0
1,2,2,36,0.0,0
1,2,1,41,6000.0,1
1,3,1,34,28597.0,0
1,1,1,44,-905.0,1
1,2,1,46,90355.0,1
1,2,1,36,105240.0,1
1,2,2,33,17195.0,0
1,2,2,35,2144.0,0
1,1,2,35,186838.0,1
1,5,2,49,9788.0,0
1,2,1,47,19192.0,0
1,3,3,44,46078.0,0
1,3,2,40,51303.0,0
1,3,1,49,16560.0,0
1,2,1,47,179703.0,1
1,3,1,39,21432.0,1
1,3,2,39,85659.0,0
1,3,1,47,29774.0,0
1,2,2,43,9037.0,0
1,3,2,42,8397.0,0
1,2,1,45,2269.0,0
1,2,2,33,168295.0,0
1,1,2,43,37426.0,0
1,2,1,40,0.0,0
1,1,2,39,102054.0,0
1,3,1,41,19210.0,0
1,2,1,33,0.0,1
1,3,2,35,17996.0,0
1,1,2,39,205477.0,1
1,2,2,44,0.0,0
1,6,1,46,2497.0,0
1,2,2,29,0.0,0
1,2,1,36,0.0,1
1,3,3,46,0.0,0
1,1,1,40,95788.0,0
1,2,1,31,27873.0,1
1,3,2,31,28001.0,0
1,1,1,47,84959.0,1
1,2,2,32,22082.0,0
1,2,1,31,56931.0,0
1,1,2,33,32061.0,0
1,3,1,31,0.0,0
1,2,2,33,31879.0,1
1,2,1,32,19116.0,0
1,3,2,34,36191.0,1
1,3,1,42,125456.0,0
1,2,1,39,0.0,1
1,3,1,42,195913.0,0
1,3,1,49,32230.0,1
1,3,1,40,13742.0,0
1,2,1,30,19374.0,0
1,2,1,31,0.0,0
1,2,2,32,0.0,0
1,1,2,33,0.0,1
1,3,2,48,14343.0,0
1,2,2,41,15337.0,1
1,1,2,38,100.0,0
1,3,2,40,0.0,0
1,2,2,39,17175.0,0
1,2,2,25,18872.0,1
1,2,1,43,31650.0,0
1,1,2,33,-42.0,0
1,3,1,42,-24920.0,0
1,2,2,36,93241.0,0
1,2,2,37,18167.0,0
1,1,1,42,0.0,0
1,2,2,35,27179.0,0
1,2,1,49,38519.0,0
1,1,1,36,1261.0,1
1,2,1,45,0.0,0
1,2,1,35,50679.0,1
1,2,2,36,106541.0,0
1,2,1,46,390.0,0
1,2,1,33,18995.0,0
1,2,1,41,6275.0,0
1,3,2,38,40909.0,0
1,2,1,45,18930.0,0
1,3,1,42,18000.0,1
1,2,1,38,18738.0,0
1,1,1,42,72997.0,0
1,2,2,37,28760.0,0
1,2,3,34,0.0,0
1,3,2,35,1261.0,1
1,2,2,35,805.0,0
1,2,2,34,0.0,0
1,2,1,38,39860.0,1
1,2,1,39,174937.0,1
1,3,1,39,9334.0,1
1,3,1,43,20277.0,0
1,2,2,34,19315.0,0
1,3,2,37,2650.0,0
1,3,2,43,18230.0,0
1,1,2,31,182994.0,0
1,3,2,45,188968.0,0
1,2,1,47,0.0,1
1,1,2,40,1326.0,1
1,2,1,31,22102.0,0
1,2,2,31,16110.0,1
1,2,2,43,38816.0,1
1,2,2,39,10493.0,1
1,1,2,29,47369.0,1
1,2,2,29,0.0,0
1,2,1,32,16973.0,1
1,2,2,37,2379.0,1
1,3,1,39,191837.0,1
1,5,1,39,0.0,0
1,1,1,42,11071.0,0
1,2,2,34,22779.0,0
1,2,1,37,24392.0,0
1,1,2,30,66.0,0
1,2,2,30,69514.0,0
1,2,2,34,0.0,0
1,2,2,32,-1961.0,0
1,3,1,41,9900.0,0
1,2,2,47,11840.0,1
1,2,1,34,2993.0,0
1,2,2,35,20712.0,1
1,2,1,38,3488.0,0
1,1,2,40,76996.0,0
1,2,1,37,0.0,0
1,3,2,43,4166.0,0
1,2,1,49,25302.0,1
1,1,2,29,45093.0,1
1,2,1,38,40385.0,0
1,2,1,36,85500.0,0
1,3,1,38,94665.0,0
1,2,2,43,0.0,0
1,2,1,40,78404.0,1
1,1,2,38,20540.0,1
1,3,2,32,19514.0,1
1,2,2,33,0.0,0
1,2,1,34,1516.0,0
1,3,2,34,50031.0,0
1,2,2,34,14793.0,0
1,2,1,35,2425.0,0
1,6,2,41,0.0,0
1,3,1,44,684.0,0
1,2,1,38,11799.0,0
1,2,2,36,45718.0,0
1,2,1,37,27823.0,1
1,2,2,44,110.0,1
1,2,1,40,16308.0,1
1,1,1,43,1000.0,0
1,2,1,46,109230.0,0
1,1,1,38,46980.0,1
1,2,1,46,20391.0,0
1,3,1,49,4600.0,1
1,2,1,43,14366.0,1
1,2,1,45,8842.0,0
1,1,2,29,0.0,1
1,1,2,30,0.0,0
1,5,1,38,96631.0,0
1,1,2,36,576.0,0
1,2,2,43,19097.0,1
1,1,1,37,1900.0,1
1,1,2,35,98890.0,0
1,2,2,37,-832.0,0
1,3,1,48,57532.0,0
1,2,2,43,18413.0,0
1,1,1,36,0.0,1
1,2,1,40,17634.0,1
1,1,2,45,20210.0,0
1,2,2,45,49113.0,1
1,3,2,40,0.0,0
1,1,1,41,132252.0,1
1,2,3,37,1056.0,0
1,2,1,45,7370.0,0
1,2,2,33,28131.0,0
1,2,1,36,300.0,1
1,1,2,35,-12.0,0
1,2,1,37,8190.0,0
1,2,1,45,105967.0,0
1,1,2,36,49160.0,0
1,1,1,47,64074.0,1
1,1,2,33,-2.0,0
1,3,1,40,134808.0,0
1,1,1,46,18255.0,0
1,1,1,35,1364.0,1
1,1,1,46,4898.0,1
1,1,2,38,46231.0,0
1,3,2,36,9110.0,0
1,2,1,40,0.0,0
1,1,1,38,103569.0,0
1,2,1,43,11486.0,0
1,2,2,36,15930.0,1
1,2,1,36,61020.0,0
1,3,2,31,22938.0,1
1,2,2,45,15463.0,1
1,1,1,42,0.0,0
1,2,2,48,121343.0,0
1,1,2,43,19047.0,0
1,3,2,41,147370.0,0
1,2,1,41,49326.0,1
1,2,1,38,48268.0,0
1,2,1,45,29695.0,0
1,2,1,39,28772.0,0
1,0,2,37,0.0,0
1,2,2,38,621.0,0
1,1,1,36,17427.0,0
1,2,2,37,0.0,1
1,2,1,33,10989.0,0
1,2,1,39,43409.0,0
1,2,1,42,120570.0,0
1,2,2,33,416.0,0
1,1,2,37,40352.0,1
1,2,2,37,4803.0,0
1,1,2,33,0.0,0
1,2,2,38,21736.0,0
1,1,1,42,0.0,0
1,1,2,32,61050.0,1
1,2,1,45,20058.0,1
1,0,2,40,0.0,0
1,1,2,33,204331.0,0
1,1,2,34,232668.0,0
1,3,1,34,193403.0,0
1,3,2,38,21842.0,0
1,2,2,40,42954.0,0
1,3,2,46,15281.0,0
1,3,2,45,73187.0,0
1,1,2,37,29613.0,0
1,4,2,36,0.0,0
1,1,1,33,27635.0,0
1,1,1,35,970.0,1
1,2,1,42,31274.0,1
1,3,1,46,24755.0,0
1,2,1,39,113685.0,0
1,2,1,50,35396.0,0
1,3,1,50,19866.0,0
1,2,2,60,9755.0,0
1,2,2,50,12700.0,1
1,1,1,64,41320.0,0
1,3,1,59,81586.0,0
1,2,1,51,207743.0,0
1,1,1,51,249866.0,0
1,3,1,52,41357.0,0
1,2,1,62,390.0,0
1,2,1,55,176920.0,0
1,2,1,49,-440.0,1
1,2,2,55,10575.0,0
1,2,1,50,250870.0,0
1,3,3,52,29300.0,1
1,3,2,50,45788.0,0
1,2,1,52,2160.0,0
1,1,2,50,6315.0,0
1,2,1,52,28013.0,0
1,2,2,53,49106.0,0
1,3,1,55,390.0,0
1,3,1,53,2255.0,1
1,3,1,53,0.0,0
1,1,1,58,-25.0,0
1,2,1,52,0.0,0
1,2,1,50,0.0,0
1,3,2,59,19303.0,1
1,3,1,55,36738.0,0
1,3,2,66,152357.0,0
1,1,2,51,110003.0,1
1,3,3,59,20299.0,1
1,1,1,57,26768.0,1
1,3,1,54,1876.0,0
1,2,1,52,85015.0,0
1,2,1,51,62865.0,0
1,3,1,57,8833.0,0
1,5,1,56,0.0,0
1,1,1,53,390.0,0
1,2,1,58,13369.0,1
1,2,1,50,8400.0,0
1,5,1,56,128379.0,0
1,2,1,61,390.0,1
1,3,2,57,15709.0,0
1,2,2,50,0.0,0
1,3,1,50,114484.0,0
1,1,1,50,231339.0,0
1,2,2,51,1355.0,0
1,3,1,52,159477.0,0
1,3,1,49,0.0,1
1,2,1,48,48441.0,1
1,3,1,52,272706.0,1
1,1,1,65,148276.0,0
1,2,1,54,60819.0,1
1,1,1,53,40500.0,0
1,1,1,56,4584.0,0
1,1,1,53,53326.0,0
1,2,2,57,7380.0,0
1,3,1,54,19690.0,0
1,1,2,55,1752.0,1
1,3,1,54,28296.0,1
1,3,2,58,15988.0,0
1,1,1,67,0.0,1
2,2,2,27,27734.0,0
2,2,2,29,42988.0,1
2,3,2,26,28436.0,0
2,1,2,28,3620.0,0
2,2,1,30,30952.0,0
2,1,1,30,2994.0,1
2,3,1,35,27803.0,0
2,3,2,24,4421.0,0
2,1,2,25,11572.0,0
2,1,2,28,28142.0,0
2,3,2,22,17748.0,0
2,2,1,33,-24.0,0
2,1,2,28,193724.0,0
2,1,2,30,452.0,1
2,1,1,33,52800.0,1
2,1,2,21,0.0,0
2,3,2,22,19387.0,0
2,2,2,22,29585.0,0
2,2,2,22,14974.0,1
2,1,2,23,84794.0,1
2,2,2,27,13395.0,0
2,2,2,24,9671.0,1
2,3,2,23,1270.0,0
2,2,2,22,528.0,0
2,2,2,23,148.0,0
2,1,2,23,540.0,0
2,2,2,21,0.0,0
2,2,2,22,26226.0,0
2,2,2,22,0.0,1
2,3,2,22,28667.0,0
2,1,2,22,26630.0,0
2,2,2,22,18207.0,0
2,1,2,24,550.0,0
2,3,1,24,18223.0,1
2,1,2,24,28142.0,1
2,2,2,24,51118.0,0
2,1,2,30,166173.0,0
2,2,2,23,18302.0,0
2,2,2,23,2900.0,0
2,1,2,23,6315.0,0
2,1,2,23,25602.0,0
2,2,2,23,27801.0,0
2,1,2,24,48282.0,1
2,1,2,24,45889.0,0
2,2,2,24,36724.0,1
2,2,2,23,45849.0,0
2,1,2,22,8343.0,1
2,2,1,24,55468.0,1
2,1,2,22,7492.0,0
2,2,2,23,49872.0,0
2,1,2,23,11487.0,1
2,3,2,22,1405.0,0
2,2,2,22,15284.0,1
2,2,2,25,18902.0,1
2,1,2,25,0.0,1
2,2,2,29,29055.0,0
2,2,2,24,30261.0,0
2,1,2,22,32805.0,0
2,3,2,23,46720.0,1
2,1,2,23,0.0,0
2,1,2,23,2400.0,1
2,2,1,24,9829.0,1
2,2,2,24,40053.0,0
2,2,2,24,37150.0,0
2,1,2,24,311.0,0
2,1,2,24,30333.0,0
2,2,2,24,100960.0,1
2,1,2,24,5364.0,0
2,2,2,25,18840.0,0
2,2,2,24,0.0,0
2,2,1,26,50755.0,1
2,3,2,26,30353.0,0
2,1,2,25,19531.0,1
2,2,2,25,1733.0,1
2,2,1,25,29275.0,0
2,2,1,24,32221.0,1
2,2,1,25,38782.0,1
2,2,2,22,25762.0,1
2,2,1,24,93737.0,1
2,3,2,25,70828.0,1
2,2,2,22,8430.0,1
2,2,2,22,2582.0,0
2,3,1,22,46214.0,0
2,2,1,22,17882.0,0
2,3,2,22,11711.0,1
2,2,2,22,28655.0,1
2,2,2,23,39523.0,1
2,2,1,22,19733.0,1
2,3,2,23,28411.0,0
2,1,2,24,21963.0,0
2,1,2,23,13960.0,1
2,1,2,24,16257.0,0
2,2,2,24,80970.0,0
2,2,2,24,1518.0,0
2,2,2,25,5211.0,0
2,2,1,25,87287.0,0
2,1,2,25,18324.0,1
2,2,2,26,26366.0,0
2,2,1,26,9828.0,1
2,1,2,25,41817.0,0
2,2,2,24,0.0,0
2,2,2,25,66747.0,0
2,2,2,23,26129.0,0
2,2,2,24,89046.0,1
2,2,2,24,113204.0,0
2,2,2,24,34262.0,0
2,2,2,25,47394.0,0
2,2,2,25,17133.0,0
2,2,2,25,18475.0,0
2,1,2,25,20154.0,0
2,1,2,25,29209.0,0
2,2,2,25,56902.0,0
2,2,2,22,9704.0,1
2,1,2,23,29594.0,0
2,1,2,23,27451.0,1
2,1,2,23,18768.0,0
2,2,2,25,53113.0,0
2,2,2,25,123904.0,0
2,2,2,25,17261.0,0
2,2,2,23,57668.0,1
2,2,1,24,80000.0,0
2,2,2,24,34197.0,0
2,1,2,25,48879.0,0
2,1,2,24,59482.0,0
2,2,1,25,27036.0,0
2,2,2,25,19968.0,0
2,2,2,24,21484.0,0
2,2,2,24,150.0,1
2,2,1,25,29524.0,1
2,2,2,24,40731.0,0
2,2,1,24,29237.0,0
2,1,2,26,42122.0,0
2,3,1,25,26675.0,1
2,2,2,25,10400.0,1
2,3,1,26,0.0,0
2,1,2,27,11144.0,0
2,2,2,27,24919.0,1
2,2,2,27,20157.0,0
2,2,1,26,0.0,0
2,2,1,26,0.0,0
2,2,1,25,29887.0,0
2,1,2,26,1482.0,0
2,1,2,26,330.0,0
2,2,1,27,47912.0,0
2,1,2,27,12681.0,0
2,2,2,27,7582.0,0
2,3,2,27,125910.0,0
2,2,2,27,1170.0,0
2,2,1,27,29903.0,1
2,2,2,27,29921.0,0
2,1,2,26,81348.0,0
2,2,1,26,1342.0,0
2,2,2,26,39178.0,0
2,1,1,27,0.0,0
2,2,2,31,163152.0,0
2,2,2,24,9936.0,0
2,2,2,24,27685.0,1
2,2,2,23,0.0,0
2,1,2,24,19198.0,0
2,1,2,24,23686.0,1
2,3,1,27,0.0,1
2,2,2,28,105341.0,0
2,1,2,28,6.0,0
2,3,2,24,121027.0,1
2,1,2,25,5777.0,1
2,2,2,25,-286.0,1
2,3,2,25,46484.0,1
2,2,2,25,37671.0,1
2,2,2,26,57989.0,0
2,2,1,26,39965.0,1
2,2,1,28,5148.0,0
2,1,2,28,15382.0,0
2,1,2,27,125140.0,0
2,2,1,27,0.0,1
2,2,2,27,21680.0,0
2,1,2,27,22767.0,0
2,1,1,27,390.0,0
2,1,2,28,12869.0,0
2,1,2,30,1079.0,0
2,1,2,28,73789.0,0
2,2,1,27,169533.0,1
2,2,1,29,19627.0,1
2,3,1,26,12270.0,1
2,2,2,26,44744.0,0
2,2,2,27,326.0,0
2,2,1,28,48034.0,0
2,2,1,27,116243.0,1
2,2,2,27,86184.0,0
2,2,2,30,36210.0,0
2,3,1,30,700.0,0
2,3,2,27,19350.0,0
2,3,2,28,45694.0,0
2,1,2,29,19068.0,0
2,1,2,26,17334.0,0
2,1,2,27,3617.0,0
2,3,2,26,7137.0,0
2,3,2,26,28351.0,0
2,2,2,26,10779.0,0
2,2,2,27,7267.0,0
2,1,2,27,65479.0,0
2,1,2,29,690.0,0
2,2,2,29,125960.0,1
2,1,2,29,2702.0,0
2,2,2,29,190735.0,0
2,2,2,31,3244.0,0
2,2,1,29,63150.0,0
2,1,2,28,41303.0,1
2,1,2,28,110635.0,1
2,1,2,28,0.0,0
2,3,1,28,37101.0,0
2,2,1,26,98797.0,0
2,2,2,26,55272.0,0
2,1,2,26,26990.0,0
2,1,2,29,1466.0,0
2,1,2,29,46646.0,0
2,3,1,31,11500.0,1
2,2,1,28,35160.0,1
2,1,2,29,60155.0,0
2,2,1,31,125353.0,0
2,5,2,29,21715.0,0
2,1,2,29,31775.0,1
2,2,2,29,12836.0,0
2,2,2,29,17248.0,0
2,2,2,28,53878.0,0
2,1,1,28,30620.0,0
2,2,2,29,0.0,0
2,1,2,29,69663.0,0
2,1,2,28,0.0,0
2,1,2,27,384825.0,1
2,2,1,28,0.0,0
2,2,2,29,49037.0,1
1,2,2,29,5183.0,0
2,2,2,28,54256.0,0
2,3,1,45,1462.0,0
2,1,2,27,36216.0,1
2,2,1,28,7448.0,0
2,1,2,28,5990.0,0
2,1,2,25,4970.0,0
2,2,2,26,0.0,0
2,2,1,30,2162.0,0
2,2,1,24,0.0,1
2,3,2,26,24712.0,0
2,2,1,33,14792.0,0
2,3,2,30,390.0,0
2,2,2,22,19948.0,0
2,2,2,23,22357.0,0
2,2,2,25,46118.0,1
2,2,1,22,18370.0,0
2,2,2,25,56648.0,0
2,1,2,26,114337.0,0
2,1,2,26,19171.0,0
2,2,2,22,16677.0,0
2,2,2,23,31202.0,0
2,2,2,24,89216.0,0
2,3,2,32,133146.0,0
2,2,2,30,65829.0,0
2,2,1,27,7957.0,0
2,1,1,39,97670.0,1
2,1,2,33,78396.0,0
2,2,3,46,10652.0,1
2,2,2,35,49874.0,0
2,2,1,35,26050.0,1
2,3,1,39,24274.0,1
2,2,1,40,90268.0,1
2,3,1,40,62092.0,0
2,3,2,49,29319.0,0
2,2,1,41,2400.0,1
2,3,1,34,47363.0,0
2,2,2,38,9940.0,0
2,2,2,36,1770.0,0
2,2,1,38,77197.0,0
2,2,1,36,48058.0,1
2,2,2,34,10620.0,0
2,2,1,37,10105.0,0
2,1,2,31,2500.0,1
2,2,1,38,17156.0,1
2,1,1,42,88251.0,1
2,2,1,37,100013.0,0
2,3,1,37,6420.0,1
2,3,1,39,71306.0,0
2,2,1,27,27425.0,0
2,1,2,29,29036.0,1
2,3,1,47,21805.0,1
2,3,1,43,4341.0,1
2,2,2,33,114200.0,1
2,3,1,41,77761.0,0
2,2,1,37,0.0,0
2,3,2,36,97687.0,0
2,3,2,29,16389.0,0
2,2,1,33,55782.0,0
2,3,1,34,10424.0,0
2,2,1,46,0.0,1
2,2,2,31,153965.0,1
2,3,2,33,20054.0,0
2,2,1,37,390.0,0
2,3,2,33,16915.0,0
2,2,1,34,109994.0,0
2,2,2,30,64927.0,0
2,2,1,31,14655.0,0
2,3,2,32,25518.0,0
2,3,1,32,20189.0,0
2,1,2,33,0.0,1
2,1,2,32,736.0,0
2,1,1,33,-20.0,0
2,2,1,34,29247.0,0
2,2,1,34,48322.0,0
2,2,1,35,6491.0,0
2,2,1,46,35565.0,0
2,3,2,39,20289.0,1
2,3,1,37,0.0,1
2,1,1,41,80984.0,0
2,1,1,41,0.0,1
2,3,0,47,1520.0,0
2,3,1,41,180388.0,0
2,2,1,38,8509.0,0
2,2,2,44,1473.0,0
2,3,1,40,0.0,1
2,2,1,34,380.0,0
2,2,2,46,18874.0,1
2,1,1,36,16776.0,0
2,2,1,44,0.0,0
2,3,1,31,29047.0,0
2,1,1,32,215670.0,0
2,2,2,32,187552.0,1
2,3,2,33,80156.0,0
2,2,2,34,14413.0,0
2,2,1,36,58318.0,0
2,3,1,39,76079.0,0
2,1,1,41,27677.0,0
2,2,2,40,0.0,0
2,2,1,37,19228.0,1
2,2,2,37,144318.0,1
2,2,1,45,696.0,0
2,2,2,40,0.0,0
2,2,2,36,0.0,1
2,1,1,41,11350.0,0
2,1,1,42,47645.0,1
2,1,1,45,90716.0,0
2,3,2,49,0.0,1
2,3,1,48,2431.0,1
2,2,1,29,11445.0,0
2,3,1,30,38665.0,0
2,1,1,30,16499.0,1
2,3,2,39,18475.0,1
2,2,1,39,20279.0,0
2,2,2,25,107220.0,0
2,1,2,25,136981.0,1
2,2,2,29,0.0,0
2,5,1,33,104418.0,0
2,2,2,31,72492.0,0
2,1,1,31,87733.0,1
2,2,2,32,77273.0,0
2,3,1,32,26143.0,0
2,2,3,36,27508.0,0
2,2,1,39,42632.0,0
2,2,1,39,31369.0,0
2,2,2,36,130481.0,0
2,1,2,38,954.0,0
2,3,1,48,18794.0,1
2,2,1,29,25844.0,0
2,2,1,29,14023.0,0
2,1,1,37,33348.0,0
2,3,1,36,169233.0,0
2,2,1,36,12144.0,0
2,3,2,30,62618.0,0
2,1,1,30,1361.0,0
2,3,2,31,24357.0,0
2,1,2,32,148772.0,0
2,3,1,32,98583.0,0
2,1,2,33,0.0,0
2,2,2,31,0.0,0
2,1,1,34,4837.0,0
2,2,1,34,0.0,0
2,2,1,35,52759.0,0
2,2,1,39,97134.0,0
2,2,2,40,37750.0,0
2,2,1,44,81086.0,1
2,3,2,45,37647.0,0
2,2,1,43,13595.0,1
2,2,2,46,48357.0,0
2,2,1,38,21556.0,0
2,3,1,41,1935.0,0
2,3,1,48,46044.0,1
2,3,1,41,24355.0,0
2,1,2,41,4343.0,0
2,2,1,42,30099.0,1
2,2,1,49,-626.0,0
2,2,2,36,60021.0,1
2,2,1,42,0.0,0
2,2,2,38,7862.0,0
2,2,1,36,49611.0,1
2,1,1,43,29433.0,1
2,1,2,33,176573.0,0
2,2,1,35,3052.0,0
2,3,1,39,20203.0,0
2,2,2,27,71755.0,0
2,2,2,48,27178.0,0
2,3,2,39,119243.0,0
2,2,1,26,14685.0,0
2,1,1,28,28924.0,0
2,1,2,33,0.0,0
2,3,1,46,8962.0,1
2,2,2,31,275672.0,0
2,2,1,42,26093.0,0
2,1,1,38,1066.0,0
2,2,1,36,36565.0,0
2,3,1,28,16127.0,0
2,1,1,31,373910.0,0
2,2,1,41,83743.0,0
2,1,1,44,177340.0,0
2,2,1,40,164936.0,0
2,1,2,33,982.0,1
2,2,1,35,4418.0,0
2,2,2,48,17692.0,1
2,2,1,40,85218.0,0
2,2,2,44,83048.0,1
2,1,1,38,25636.0,0
2,1,1,42,0.0,0
2,2,1,43,39527.0,0
2,2,1,40,15081.0,0
2,3,1,46,46865.0,1
2,1,1,37,0.0,0
2,2,1,29,76034.0,0
2,1,2,32,243.0,0
2,1,2,31,0.0,0
2,2,1,33,27831.0,0
2,2,2,36,30820.0,0
2,1,1,49,1900.0,0
2,2,2,48,8161.0,0
2,3,1,46,8143.0,1
2,2,1,41,54149.0,0
2,2,1,48,6887.0,0
2,2,1,47,0.0,0
2,3,1,36,34875.0,0
2,1,2,30,0.0,0
2,2,1,39,21757.0,0
2,3,1,47,0.0,0
2,2,2,36,16175.0,0
2,3,1,38,14837.0,0
2,2,2,33,17041.0,0
2,2,2,47,17893.0,1
2,0,2,47,4838.0,0
2,3,1,43,29898.0,1
2,2,2,49,20971.0,0
2,3,1,33,137835.0,0
2,2,1,38,30480.0,0
2,2,1,31,64640.0,0
2,2,1,46,36036.0,0
2,2,1,31,1561.0,0
2,1,1,33,17002.0,0
2,3,1,36,2200.0,1
2,2,1,47,119550.0,0
2,2,1,38,26055.0,0
2,2,2,39,27826.0,0
2,2,2,38,53162.0,0
2,2,1,33,87996.0,0
2,2,1,44,79728.0,1
2,1,1,45,0.0,0
2,1,2,31,9135.0,1
2,2,2,35,944.0,0
2,2,2,45,0.0,0
2,3,1,32,1261.0,0
2,1,1,44,309709.0,0
2,1,2,39,19857.0,0
2,2,2,30,2966.0,0
2,1,1,30,20449.0,0
2,1,1,31,88072.0,0
2,2,1,32,724.0,1
2,2,2,34,29826.0,1
2,2,1,39,87764.0,0
2,2,1,38,26360.0,0
2,2,1,39,0.0,0
2,2,1,39,190345.0,1
2,2,1,43,20859.0,1
2,2,2,47,119164.0,0
2,1,1,33,2250.0,1
2,2,2,43,60255.0,0
2,2,1,38,29549.0,1
2,2,2,44,3752.0,1
2,2,1,46,16251.0,1
2,1,1,36,24101.0,0
2,2,1,45,113281.0,0
2,3,1,37,81235.0,0
2,3,1,36,104872.0,0
2,2,1,35,-2206.0,0
2,3,1,30,60848.0,0
2,1,1,32,11600.0,0
2,2,1,43,780.0,1
2,3,2,44,0.0,1
2,2,1,46,92418.0,0
2,2,1,40,390.0,1
2,1,1,37,46032.0,0
2,2,1,43,117375.0,0
2,1,1,38,2589.0,0
2,2,2,29,133723.0,0
2,3,1,44,321.0,0
2,2,1,32,29245.0,0
2,2,1,44,0.0,0
2,1,1,30,57212.0,0
2,2,2,29,29000.0,0
2,3,2,46,5577.0,1
2,1,1,46,34322.0,0
2,5,2,36,18536.0,0
2,1,1,44,6155.0,0
2,2,1,30,19216.0,1
2,1,1,35,380.0,0
2,3,1,35,6980.0,0
2,1,2,33,38793.0,0
2,2,2,33,40734.0,0
2,2,1,33,0.0,1
2,2,1,32,27539.0,0
2,3,1,39,55961.0,1
2,3,2,41,26298.0,1
2,2,1,38,27534.0,0
2,3,2,35,76579.0,0
2,2,1,43,0.0,1
2,1,1,48,331.0,0
2,2,3,39,49112.0,0
2,3,2,31,466.0,0
2,2,2,34,24901.0,0
2,1,2,35,0.0,0
2,3,2,41,7000.0,0
2,2,1,32,0.0,0
2,2,1,28,7254.0,1
2,2,2,28,326.0,0
2,3,1,33,11084.0,0
2,2,1,35,16285.0,0
2,2,2,42,390.0,0
2,1,1,37,168013.0,0
2,1,2,28,176335.0,0
2,1,2,30,61982.0,0
2,1,2,29,15448.0,0
2,2,2,33,71935.0,0
2,2,1,36,11760.0,0
2,2,1,45,341884.0,1
2,1,1,37,172806.0,1
2,2,1,43,8935.0,0
2,2,2,36,0.0,1
2,1,2,31,28603.0,0
2,2,1,33,25839.0,1
2,2,2,46,13046.0,0
2,2,1,41,205339.0,0
2,2,1,35,59601.0,0
2,2,2,32,31285.0,1
2,2,1,36,57920.0,0
2,1,1,33,171449.0,0
2,1,2,33,16525.0,0
2,3,1,35,88615.0,0
2,6,1,47,93876.0,0
2,3,1,44,21381.0,0
2,2,1,37,13571.0,0
2,2,1,40,6079.0,1
2,2,1,41,29869.0,1
2,2,2,34,315820.0,0
2,3,1,45,32981.0,0
2,2,2,40,184094.0,0
2,3,0,41,38850.0,0
2,3,1,42,1256.0,0
2,2,1,35,0.0,0
2,2,2,35,108328.0,0
2,2,1,43,21713.0,1
2,3,1,40,5116.0,0
2,3,1,45,84811.0,0
2,2,2,42,-1.0,0
2,2,1,37,49416.0,0
2,2,2,32,9458.0,0
2,2,1,47,29488.0,0
2,2,1,36,35437.0,1
2,2,2,37,17992.0,1
2,2,1,43,2306.0,0
2,2,1,40,-160.0,0
2,2,1,35,10046.0,1
2,3,2,48,19201.0,0
2,3,1,42,37566.0,1
2,2,1,38,45355.0,1
2,2,1,48,17295.0,1
2,2,2,35,0.0,0
2,1,2,40,183299.0,1
2,2,1,48,0.0,0
2,2,1,35,52965.0,0
2,2,1,46,12687.0,0
2,2,2,39,0.0,0
2,2,2,31,0.0,0
2,2,2,42,24854.0,0
2,1,1,39,4889.0,0
2,2,1,45,18016.0,0
2,2,1,46,264.0,0
2,2,1,44,6664.0,1
2,1,1,35,47915.0,1
2,1,2,35,5700.0,1
2,1,2,35,1976.0,1
2,2,2,45,330.0,0
2,2,1,40,7760.0,0
2,3,1,42,0.0,0
2,1,1,43,-518.0,0
2,1,1,37,0.0,0
2,2,2,34,31259.0,1
2,2,1,40,217400.0,0
2,1,2,35,15173.0,0
2,1,2,35,36038.0,0
2,2,1,46,476.0,0
2,3,1,45,39484.0,0
2,2,1,40,0.0,1
2,3,0,31,63818.0,0
2,1,2,31,1185.0,0
2,3,1,46,68067.0,0
2,3,1,37,34427.0,0
2,2,1,36,91532.0,1
2,2,1,42,23580.0,1
2,2,1,40,0.0,1
2,2,1,49,4741.0,1
2,3,1,43,773.0,0
2,3,1,39,16548.0,1
2,1,2,31,2198.0,1
2,2,2,38,23078.0,0
2,2,1,43,12197.0,0
2,1,1,45,0.0,0
2,3,1,49,293357.0,0
2,3,1,43,20130.0,0
2,1,1,35,105694.0,0
2,3,1,44,0.0,0
2,2,1,33,48756.0,0
2,1,1,35,8114.0,1
2,2,1,38,37226.0,0
2,1,2,29,3079.0,0
2,2,1,30,28186.0,1
2,4,1,39,213.0,0
2,2,2,31,61402.0,0
2,2,1,32,64349.0,0
2,3,1,37,53266.0,0
2,2,1,43,76946.0,0
2,3,1,43,0.0,0
